"","country_code","country_name","wb_region","wb_income","isic_section_index","isic_section_name","industry_id","industry_name","growth_rate_2015","growth_rate_2016","growth_rate_2017","growth_rate_2018","growth_rate_2019"
"182","ao","Angola","Sub-Saharan Africa ","Lower middle income","C","Manufacturing",144,"Renewables & Environment","4.05%","0.00%","-7.50%","-3.70%","1.27%"
"183","ao","Angola","Sub-Saharan Africa ","Lower middle income","C","Manufacturing",146,"Packaging & Containers","5.36%","9.62%","3.77%","1.79%","6.78%"
"184","ao","Angola","Sub-Saharan Africa ","Lower middle income","C","Manufacturing",147,"Industrial Automation","6.25%","6.86%","2.73%","3.45%","0.82%"
"185","ao","Angola","Sub-Saharan Africa ","Lower middle income","J","Information and communication",4,"Computer Software","-4.76%","-2.48%","-1.71%","1.28%","0.83%"
"186","ao","Angola","Sub-Saharan Africa ","Lower middle income","J","Information and communication",6,"Internet","0.50%","1.00%","-1.96%","-0.48%","1.43%"
"187","ao","Angola","Sub-Saharan Africa ","Lower middle income","J","Information and communication",8,"Telecommunications","-0.33%","-1.44%","-0.33%","-0.42%","-0.14%"
"188","ao","Angola","Sub-Saharan Africa ","Lower middle income","J","Information and communication",36,"Broadcast Media","2.46%","0.79%","-6.06%","-0.75%","-2.92%"
"189","ao","Angola","Sub-Saharan Africa ","Lower middle income","J","Information and communication",96,"Information Technology & Services","-0.83%","-1.66%","-0.27%","-0.68%","0.81%"
"190","ao","Angola","Sub-Saharan Africa ","Lower middle income","J","Information and communication",126,"Media Production","-1.90%","1.98%","-1.96%","-2.91%","-0.97%"
"191","ao","Angola","Sub-Saharan Africa ","Lower middle income","K","Financial and insurance activities",41,"Banking","1.14%","0.80%","0.38%","1.85%","0.41%"
"192","ao","Angola","Sub-Saharan Africa ","Lower middle income","K","Financial and insurance activities",42,"Insurance","2.72%","2.29%","0.18%","0.72%","-0.35%"
"193","ao","Angola","Sub-Saharan Africa ","Lower middle income","K","Financial and insurance activities",43,"Financial Services","2.65%","0.15%","-0.61%","-0.78%","1.57%"
"194","ao","Angola","Sub-Saharan Africa ","Lower middle income","K","Financial and insurance activities",45,"Investment Banking","-1.32%","-3.63%","0.00%","0.33%","-1.33%"
"195","ao","Angola","Sub-Saharan Africa ","Lower middle income","K","Financial and insurance activities",46,"Investment Management","-10.13%","-11.38%","-3.89%","-3.73%","-1.62%"
"196","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",9,"Law Practice","2.29%","1.59%","2.50%","0.00%","-2.31%"
"197","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",10,"Legal Services","5.88%","4.81%","-3.60%","-0.94%","1.90%"
"198","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",11,"Management Consulting","-7.15%","-9.81%","-5.34%","-2.63%","-2.24%"
"199","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",47,"Accounting","-6.25%","-4.56%","-1.95%","-1.97%","-1.60%"
"200","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",50,"Architecture & Planning","-10.16%","-5.65%","-3.33%","0.00%","-0.84%"
"201","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",76,"Executive Office","0.00%","1.96%","-5.45%","-3.77%","-3.77%"
"202","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",80,"Marketing & Advertising","-4.12%","-2.54%","-0.64%","-1.68%","0.00%"
"203","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",86,"Environmental Services","-4.97%","-5.03%","-5.66%","-0.66%","3.21%"
"204","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",99,"Design","-8.42%","-5.46%","-4.30%","-0.54%","-1.64%"
"205","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","6.42%","4.55%","6.31%","0.00%","2.63%"
"206","ao","Angola","Sub-Saharan Africa ","Lower middle income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","-5.22%","-3.59%","-1.69%","0.17%","-1.02%"
"207","ao","Angola","Sub-Saharan Africa ","Lower middle income","R","Arts, entertainment and recreation ",28,"Entertainment","2.74%","3.36%","-0.65%","0.66%","1.35%"
"208","ao","Angola","Sub-Saharan Africa ","Lower middle income","R","Arts, entertainment and recreation ",33,"Sports","4.11%","6.85%","5.33%","5.26%","3.85%"
"209","ao","Angola","Sub-Saharan Africa ","Lower middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","1.64%","-0.33%","-1.32%","1.33%","0.65%"
"210","ar","Argentina","Latin America & Caribbean ","High income","B","Mining and quarrying",56,"Mining & Metals","-1.26%","-0.73%","0.78%","0.24%","-0.14%"
"211","ar","Argentina","Latin America & Caribbean ","High income","B","Mining and quarrying",57,"Oil & Energy","1.96%","0.35%","1.25%","1.26%","1.40%"
"212","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",15,"Pharmaceuticals","0.94%","0.09%","-0.14%","0.05%","0.51%"
"213","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",23,"Food Production","-0.75%","-0.05%","-0.69%","-1.73%","-0.72%"
"214","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",52,"Aviation & Aerospace","3.97%","0.67%","0.33%","-4.58%","-1.01%"
"215","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",53,"Automotive","-1.44%","-0.86%","-0.28%","-0.98%","-2.06%"
"216","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",54,"Chemicals","0.18%","0.93%","0.44%","2.06%","-0.33%"
"217","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",55,"Machinery","0.18%","0.20%","0.37%","-0.35%","-0.99%"
"218","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",58,"Shipbuilding","-0.93%","-3.77%","-2.04%","-2.08%","4.21%"
"219","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",60,"Textiles","0.63%","-0.86%","-0.05%","-0.75%","-1.05%"
"220","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",61,"Paper & Forest Products","0.15%","-0.41%","-1.28%","0.72%","-0.50%"
"221","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",62,"Railroad Manufacture","-8.20%","0.00%","-1.72%","1.72%","1.67%"
"222","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",83,"Printing","-0.73%","1.01%","-0.81%","-0.06%","-0.12%"
"223","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","-1.43%","-0.51%","-0.85%","-1.25%","-0.39%"
"224","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",117,"Plastics","1.91%","-0.77%","0.73%","-0.72%","-0.05%"
"225","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",144,"Renewables & Environment","3.63%","5.36%","8.92%","7.77%","0.67%"
"226","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",145,"Glass, Ceramics & Concrete","-0.63%","-1.93%","-1.73%","-2.78%","-3.16%"
"227","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",146,"Packaging & Containers","0.67%","1.15%","-1.66%","-0.38%","-1.68%"
"228","ar","Argentina","Latin America & Caribbean ","High income","C","Manufacturing",147,"Industrial Automation","-2.89%","-0.52%","-0.85%","0.14%","-1.20%"
"229","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",3,"Computer Hardware","-0.34%","-0.60%","-0.87%","-0.31%","-0.85%"
"230","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",4,"Computer Software","-2.91%","-1.26%","-0.53%","-0.12%","0.89%"
"231","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",5,"Computer Networking","-3.36%","-5.74%","-1.81%","0.77%","2.91%"
"232","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",6,"Internet","-1.55%","-1.37%","0.52%","1.47%","2.73%"
"233","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",7,"Semiconductors","-1.69%","-1.41%","-31.93%","-4.95%","-0.33%"
"234","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",8,"Telecommunications","-0.73%","-0.95%","-1.31%","-1.28%","-1.34%"
"235","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",35,"Motion Pictures & Film","-5.43%","-3.63%","-7.71%","-3.31%","-2.56%"
"236","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",36,"Broadcast Media","-0.43%","-0.81%","-0.83%","-0.78%","-0.63%"
"237","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",81,"Newspapers","-1.79%","-2.51%","-0.63%","-0.63%","-2.09%"
"238","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",82,"Publishing","-1.52%","-1.51%","-0.68%","-1.59%","-2.72%"
"239","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",96,"Information Technology & Services","-4.10%","-3.44%","-2.45%","-1.69%","-0.39%"
"240","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",103,"Writing & Editing","-3.77%","-1.74%","0.22%","1.68%","1.20%"
"241","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",109,"Computer Games","-5.30%","1.34%","-5.58%","-4.66%","0.84%"
"242","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",113,"Online Media","-2.82%","-2.27%","-2.17%","-0.44%","-1.37%"
"243","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",118,"Computer & Network Security","-1.07%","1.97%","13.87%","-0.84%","-0.46%"
"244","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",119,"Wireless","4.26%","2.82%","-1.99%","3.29%","6.21%"
"245","ar","Argentina","Latin America & Caribbean ","High income","J","Information and communication",126,"Media Production","-3.48%","-3.36%","-2.43%","-1.53%","-1.36%"
"246","ar","Argentina","Latin America & Caribbean ","High income","K","Financial and insurance activities",41,"Banking","2.63%","1.95%","2.00%","0.36%","0.38%"
"247","ar","Argentina","Latin America & Caribbean ","High income","K","Financial and insurance activities",42,"Insurance","0.55%","0.10%","0.44%","0.89%","0.17%"
"248","ar","Argentina","Latin America & Caribbean ","High income","K","Financial and insurance activities",43,"Financial Services","0.05%","0.46%","-1.62%","-0.36%","-0.42%"
"249","ar","Argentina","Latin America & Caribbean ","High income","K","Financial and insurance activities",45,"Investment Banking","10.75%","8.89%","5.35%","-0.27%","0.52%"
"250","ar","Argentina","Latin America & Caribbean ","High income","K","Financial and insurance activities",46,"Investment Management","2.45%","1.50%","-0.44%","-0.61%","-2.02%"
"251","ar","Argentina","Latin America & Caribbean ","High income","K","Financial and insurance activities",106,"Venture Capital & Private Equity","3.66%","0.59%","6.32%","-4.52%","-4.25%"
"252","ar","Argentina","Latin America & Caribbean ","High income","K","Financial and insurance activities",129,"Capital Markets","4.47%","2.13%","3.72%","0.43%","0.27%"
"253","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",9,"Law Practice","-1.08%","-0.86%","-0.48%","-0.74%","-0.27%"
"254","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",10,"Legal Services","-2.60%","-2.25%","-1.09%","0.45%","-1.14%"
"255","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",11,"Management Consulting","-1.35%","0.00%","-0.67%","-0.78%","-0.11%"
"256","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",12,"Biotechnology","0.34%","0.61%","0.49%","0.41%","0.00%"
"257","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",16,"Veterinary","0.61%","-1.07%","3.23%","1.31%","0.42%"
"258","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",47,"Accounting","-2.97%","-1.50%","-1.52%","-0.63%","-0.50%"
"259","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",50,"Architecture & Planning","-1.75%","-1.49%","-1.21%","-0.50%","-0.77%"
"260","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",70,"Research","-0.95%","-0.43%","-1.35%","-0.83%","-1.20%"
"261","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",76,"Executive Office","-0.90%","1.24%","-2.26%","0.61%","0.30%"
"262","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",80,"Marketing & Advertising","-3.96%","-2.50%","-2.02%","-1.69%","-1.33%"
"263","ar","Argentina","Latin America & Caribbean ","High income","M","Professional scientific and technical activities",84,"Information Services","-0.37%","-0.19%","-0.18%","-0.35%","0.28%"
